Origin ZIP,Origin Neighborhood,Destination ZIP,Destination Neighborhood,Mode,Distance (mi),Duration (min)
11235,"Brighton Beach, Manhattan Beach",11206,"Williamsburg, Bushwick",bicycling,9.2,56
11235,"Brighton Beach, Manhattan Beach",11207,"East New York, Cypress Hills",driving,8.5,22
11235,"Brighton Beach, Manhattan Beach",11207,"East New York, Cypress Hills",bicycling,8.9,47
11235,"Brighton Beach, Manhattan Beach",11208,"Cypress Hills, East New York",driving,9.4,22
11235,"Brighton Beach, Manhattan Beach",11208,"Cypress Hills, East New York",bicycling,10.0,51
11235,"Brighton Beach, Manhattan Beach",11209,Bay Ridge,driving,7.9,18
11235,"Brighton Beach, Manhattan Beach",11209,Bay Ridge,bicycling,7.0,43
11235,"Brighton Beach, Manhattan Beach",11210,"Flatbush, Midwood",driving,3.3,16
11235,"Brighton Beach, Manhattan Beach",11210,"Flatbush, Midwood",bicycling,3.5,21
11235,"Brighton Beach, Manhattan Beach",11211,Williamsburg,driving,17.6,34
11235,"Brighton Beach, Manhattan Beach",11211,Williamsburg,bicycling,8.9,55
11235,"Brighton Beach, Manhattan Beach",11212,Brownsville,driving,8.8,28
11235,"Brighton Beach, Manhattan Beach",11212,Brownsville,bicycling,9.3,50
11235,"Brighton Beach, Manhattan Beach",11213,Crown Heights,driving,7.1,36
11235,"Brighton Beach, Manhattan Beach",11213,Crown Heights,bicycling,7.1,44
11235,"Brighton Beach, Manhattan Beach",11214,"Bensonhurst, Bath Beach",driving,5.6,15
11235,"Brighton Beach, Manhattan Beach",11214,"Bensonhurst, Bath Beach",bicycling,3.9,23
11235,"Brighton Beach, Manhattan Beach",11215,"Park Slope, Gowanus",driving,14.6,28
11235,"Brighton Beach, Manhattan Beach",11215,"Park Slope, Gowanus",bicycling,7.7,46
11235,"Brighton Beach, Manhattan Beach",11216,"Bedford-Stuyvesant, Crown Heights",driving,7.3,38
11235,"Brighton Beach, Manhattan Beach",11216,"Bedford-Stuyvesant, Crown Heights",bicycling,7.0,45
11235,"Brighton Beach, Manhattan Beach",11217,"Park Slope, Boerum Hill",driving,13.8,33
11235,"Brighton Beach, Manhattan Beach",11217,"Park Slope, Boerum Hill",bicycling,7.8,46
11235,"Brighton Beach, Manhattan Beach",11218,"Windsor Terrace, Kensington",driving,13.8,23
11235,"Brighton Beach, Manhattan Beach",11218,"Windsor Terrace, Kensington",bicycling,6.1,37
11235,"Brighton Beach, Manhattan Beach",11219,Borough Park,driving,8.3,25
11235,"Brighton Beach, Manhattan Beach",11219,Borough Park,bicycling,5.6,35
11235,"Brighton Beach, Manhattan Beach",11220,"Sunset Park, Greenwood",driving,10.6,20
11235,"Brighton Beach, Manhattan Beach",11220,"Sunset Park, Greenwood",bicycling,6.6,42
11235,"Brighton Beach, Manhattan Beach",11221,"Bedford-Stuyvesant, Bushwick",driving,11.1,38
11235,"Brighton Beach, Manhattan Beach",11221,"Bedford-Stuyvesant, Bushwick",bicycling,8.7,53
11235,"Brighton Beach, Manhattan Beach",11222,Greenpoint,driving,19.5,41
11235,"Brighton Beach, Manhattan Beach",11222,Greenpoint,bicycling,10.7,65
11235,"Brighton Beach, Manhattan Beach",11223,"Gravesend, Homecrest",driving,4.5,15
11235,"Brighton Beach, Manhattan Beach",11223,"Gravesend, Homecrest",bicycling,3.1,18
11235,"Brighton Beach, Manhattan Beach",11224,Coney Island,driving,4.6,13
11235,"Brighton Beach, Manhattan Beach",11224,Coney Island,bicycling,3.0,18
11235,"Brighton Beach, Manhattan Beach",11225,"Prospect Lefferts Gardens, Wingate",driving,5.9,29
11235,"Brighton Beach, Manhattan Beach",11225,"Prospect Lefferts Gardens, Wingate",bicycling,5.6,35
11235,"Brighton Beach, Manhattan Beach",11226,Flatbush,driving,4.5,22
11235,"Brighton Beach, Manhattan Beach",11226,Flatbush,bicycling,4.4,28
11235,"Brighton Beach, Manhattan Beach",11228,Dyker Heights,driving,6.9,15
11235,"Brighton Beach, Manhattan Beach",11228,Dyker Heights,bicycling,7.1,40
11235,"Brighton Beach, Manhattan Beach",11229,"Sheepshead Bay, Madison",driving,1.0,4
11235,"Brighton Beach, Manhattan Beach",11229,"Sheepshead Bay, Madison",bicycling,1.0,6
11235,"Brighton Beach, Manhattan Beach",11230,Midwood,driving,3.3,18
11235,"Brighton Beach, Manhattan Beach",11230,Midwood,bicycling,3.3,20
11235,"Brighton Beach, Manhattan Beach",11231,"Carroll Gardens, Red Hook",driving,14.0,25
11235,"Brighton Beach, Manhattan Beach",11231,"Carroll Gardens, Red Hook",bicycling,9.4,55
11235,"Brighton Beach, Manhattan Beach",11232,"Sunset Park, Industry City",driving,11.7,22
11235,"Brighton Beach, Manhattan Beach",11232,"Sunset Park, Industry City",bicycling,7.7,47
11235,"Brighton Beach, Manhattan Beach",11233,"Bedford-Stuyvesant, Ocean Hill",driving,10.7,34
11235,"Brighton Beach, Manhattan Beach",11233,"Bedford-Stuyvesant, Ocean Hill",bicycling,8.6,51
11235,"Brighton Beach, Manhattan Beach",11234,"Marine Park, Mill Basin",driving,8.2,14
11235,"Brighton Beach, Manhattan Beach",11234,"Marine Park, Mill Basin",bicycling,3.3,18
11235,"Brighton Beach, Manhattan Beach",11236,"Canarsie, Bergen Beach",driving,6.4,13
11235,"Brighton Beach, Manhattan Beach",11236,"Canarsie, Bergen Beach",bicycling,6.6,36
11235,"Brighton Beach, Manhattan Beach",11238,"Prospect Heights, Clinton Hill",driving,7.2,37
11235,"Brighton Beach, Manhattan Beach",11238,"Prospect Heights, Clinton Hill",bicycling,7.2,43
11235,"Brighton Beach, Manhattan Beach",11239,Starrett City,driving,7.9,15
11235,"Brighton Beach, Manhattan Beach",11239,Starrett City,bicycling,8.2,43
11236,"Canarsie, Bergen Beach",11201,"Brooklyn Heights, DUMBO",driving,23.5,41
11236,"Canarsie, Bergen Beach",11201,"Brooklyn Heights, DUMBO",bicycling,7.8,47
11236,"Canarsie, Bergen Beach",11203,"East Flatbush, Erasmus",driving,2.7,17
11236,"Canarsie, Bergen Beach",11203,"East Flatbush, Erasmus",bicycling,2.7,16
11236,"Canarsie, Bergen Beach",11204,"Bensonhurst, Mapleton",driving,11.7,27
11236,"Canarsie, Bergen Beach",11204,"Bensonhurst, Mapleton",bicycling,6.1,36
11236,"Canarsie, Bergen Beach",11205,"Fort Greene, Clinton Hill",driving,6.2,31
11236,"Canarsie, Bergen Beach",11205,"Fort Greene, Clinton Hill",bicycling,6.3,39
11236,"Canarsie, Bergen Beach",11206,"Williamsburg, Bushwick",driving,6.2,35
11236,"Canarsie, Bergen Beach",11206,"Williamsburg, Bushwick",bicycling,6.5,40
11236,"Canarsie, Bergen Beach",11207,"East New York, Cypress Hills",driving,2.5,13
11236,"Canarsie, Bergen Beach",11207,"East New York, Cypress Hills",bicycling,2.4,13
11236,"Canarsie, Bergen Beach",11208,"Cypress Hills, East New York",driving,3.8,19
11236,"Canarsie, Bergen Beach",11208,"Cypress Hills, East New York",bicycling,3.9,20
11236,"Canarsie, Bergen Beach",11209,Bay Ridge,driving,12.7,24
11236,"Canarsie, Bergen Beach",11209,Bay Ridge,bicycling,11.4,66
11236,"Canarsie, Bergen Beach",11210,"Flatbush, Midwood",driving,3.2,17
11236,"Canarsie, Bergen Beach",11210,"Flatbush, Midwood",bicycling,3.6,20
11236,"Canarsie, Bergen Beach",11211,Williamsburg,driving,7.6,37
11236,"Canarsie, Bergen Beach",11211,Williamsburg,bicycling,7.1,44
11236,"Canarsie, Bergen Beach",11212,Brownsville,driving,2.4,14
11236,"Canarsie, Bergen Beach",11212,Brownsville,bicycling,2.4,14
11236,"Canarsie, Bergen Beach",11213,Crown Heights,driving,4.4,22
11236,"Canarsie, Bergen Beach",11213,Crown Heights,bicycling,3.9,24
11236,"Canarsie, Bergen Beach",11214,"Bensonhurst, Bath Beach",driving,10.3,21
11236,"Canarsie, Bergen Beach",11214,"Bensonhurst, Bath Beach",bicycling,7.3,42
11236,"Canarsie, Bergen Beach",11215,"Park Slope, Gowanus",driving,6.6,33
11236,"Canarsie, Bergen Beach",11215,"Park Slope, Gowanus",bicycling,6.5,39
11236,"Canarsie, Bergen Beach",11216,"Bedford-Stuyvesant, Crown Heights",driving,5.1,27
11236,"Canarsie, Bergen Beach",11216,"Bedford-Stuyvesant, Crown Heights",bicycling,5.1,31
11236,"Canarsie, Bergen Beach",11217,"Park Slope, Boerum Hill",driving,6.4,33
11236,"Canarsie, Bergen Beach",11217,"Park Slope, Boerum Hill",bicycling,6.4,39
11236,"Canarsie, Bergen Beach",11218,"Windsor Terrace, Kensington",driving,18.6,29
11236,"Canarsie, Bergen Beach",11218,"Windsor Terrace, Kensington",bicycling,6.5,38
11236,"Canarsie, Bergen Beach",11219,Borough Park,driving,13.0,31
11236,"Canarsie, Bergen Beach",11219,Borough Park,bicycling,6.8,40
11236,"Canarsie, Bergen Beach",11220,"Sunset Park, Greenwood",driving,15.3,26
11236,"Canarsie, Bergen Beach",11220,"Sunset Park, Greenwood",bicycling,9.3,55
11236,"Canarsie, Bergen Beach",11221,"Bedford-Stuyvesant, Bushwick",driving,4.5,27
11236,"Canarsie, Bergen Beach",11221,"Bedford-Stuyvesant, Bushwick",bicycling,4.4,28
11236,"Canarsie, Bergen Beach",11222,Greenpoint,driving,9.5,44
11236,"Canarsie, Bergen Beach",11222,Greenpoint,bicycling,8.2,49
11236,"Canarsie, Bergen Beach",11223,"Gravesend, Homecrest",driving,9.3,21
11236,"Canarsie, Bergen Beach",11223,"Gravesend, Homecrest",bicycling,7.3,41
11236,"Canarsie, Bergen Beach",11224,Coney Island,driving,9.4,19
11236,"Canarsie, Bergen Beach",11224,Coney Island,bicycling,9.4,51
11236,"Canarsie, Bergen Beach",11225,"Prospect Lefferts Gardens, Wingate",driving,4.6,26
11236,"Canarsie, Bergen Beach",11225,"Prospect Lefferts Gardens, Wingate",bicycling,4.6,27
11236,"Canarsie, Bergen Beach",11226,Flatbush,driving,3.9,21
11236,"Canarsie, Bergen Beach",11226,Flatbush,bicycling,3.9,23
11236,"Canarsie, Bergen Beach",11228,Dyker Heights,driving,11.7,22
11236,"Canarsie, Bergen Beach",11228,Dyker Heights,bicycling,9.0,54
11236,"Canarsie, Bergen Beach",11229,"Sheepshead Bay, Madison",driving,7.1,17
11236,"Canarsie, Bergen Beach",11229,"Sheepshead Bay, Madison",bicycling,5.3,30
11236,"Canarsie, Bergen Beach",11230,Midwood,driving,4.7,26
11236,"Canarsie, Bergen Beach",11230,Midwood,bicycling,5.4,31
11236,"Canarsie, Bergen Beach",11231,"Carroll Gardens, Red Hook",driving,18.8,31
11236,"Canarsie, Bergen Beach",11231,"Carroll Gardens, Red Hook",bicycling,8.2,49
11236,"Canarsie, Bergen Beach",11232,"Sunset Park, Industry City",driving,16.5,28
11236,"Canarsie, Bergen Beach",11232,"Sunset Park, Industry City",bicycling,8.6,51
11236,"Canarsie, Bergen Beach",11233,"Bedford-Stuyvesant, Ocean Hill",driving,3.7,22
11236,"Canarsie, Bergen Beach",11233,"Bedford-Stuyvesant, Ocean Hill",bicycling,4.0,24
11236,"Canarsie, Bergen Beach",11234,"Marine Park, Mill Basin",driving,3.4,8
11236,"Canarsie, Bergen Beach",11234,"Marine Park, Mill Basin",bicycling,4.8,24
11236,"Canarsie, Bergen Beach",11235,"Brighton Beach, Manhattan Beach",driving,6.1,13
11236,"Canarsie, Bergen Beach",11235,"Brighton Beach, Manhattan Beach",bicycling,6.9,36
11236,"Canarsie, Bergen Beach",11238,"Prospect Heights, Clinton Hill",driving,5.7,29
11236,"Canarsie, Bergen Beach",11238,"Prospect Heights, Clinton Hill",bicycling,5.7,34
11236,"Canarsie, Bergen Beach",11239,Starrett City,driving,2.4,11
11236,"Canarsie, Bergen Beach",11239,Starrett City,bicycling,2.4,13
11238,"Prospect Heights, Clinton Hill",11201,"Brooklyn Heights, DUMBO",driving,5.1,23
11238,"Prospect Heights, Clinton Hill",11201,"Brooklyn Heights, DUMBO",bicycling,2.7,17
11238,"Prospect Heights, Clinton Hill",11203,"East Flatbush, Erasmus",driving,3.5,18
11238,"Prospect Heights, Clinton Hill",11203,"East Flatbush, Erasmus",bicycling,3.4,19
11238,"Prospect Heights, Clinton Hill",11204,"Bensonhurst, Mapleton",driving,5.8,29
11238,"Prospect Heights, Clinton Hill",11204,"Bensonhurst, Mapleton",bicycling,6.0,33
11238,"Prospect Heights, Clinton Hill",11205,"Fort Greene, Clinton Hill",driving,1.6,8
11238,"Prospect Heights, Clinton Hill",11205,"Fort Greene, Clinton Hill",bicycling,1.5,9
11238,"Prospect Heights, Clinton Hill",11206,"Williamsburg, Bushwick",driving,3.0,17
11238,"Prospect Heights, Clinton Hill",11206,"Williamsburg, Bushwick",bicycling,2.9,18
11238,"Prospect Heights, Clinton Hill",11207,"East New York, Cypress Hills",driving,4.4,21
11238,"Prospect Heights, Clinton Hill",11207,"East New York, Cypress Hills",bicycling,4.9,26
11238,"Prospect Heights, Clinton Hill",11208,"Cypress Hills, East New York",driving,5.1,25
11238,"Prospect Heights, Clinton Hill",11208,"Cypress Hills, East New York",bicycling,5.5,30
11238,"Prospect Heights, Clinton Hill",11209,Bay Ridge,driving,7.3,29
11238,"Prospect Heights, Clinton Hill",11209,Bay Ridge,bicycling,6.8,37
11238,"Prospect Heights, Clinton Hill",11210,"Flatbush, Midwood",driving,4.3,26
11238,"Prospect Heights, Clinton Hill",11210,"Flatbush, Midwood",bicycling,4.9,28
11238,"Prospect Heights, Clinton Hill",11211,Williamsburg,driving,2.4,13
11238,"Prospect Heights, Clinton Hill",11211,Williamsburg,bicycling,2.6,17
11238,"Prospect Heights, Clinton Hill",11212,Brownsville,driving,3.3,18
11238,"Prospect Heights, Clinton Hill",11212,Brownsville,bicycling,3.5,19
11238,"Prospect Heights, Clinton Hill",11213,Crown Heights,driving,1.7,7
11238,"Prospect Heights, Clinton Hill",11213,Crown Heights,bicycling,1.7,9
11238,"Prospect Heights, Clinton Hill",11214,"Bensonhurst, Bath Beach",driving,8.3,34
11238,"Prospect Heights, Clinton Hill",11214,"Bensonhurst, Bath Beach",bicycling,7.0,38
11238,"Prospect Heights, Clinton Hill",11215,"Park Slope, Gowanus",driving,2.0,13
11238,"Prospect Heights, Clinton Hill",11215,"Park Slope, Gowanus",bicycling,1.8,12
11238,"Prospect Heights, Clinton Hill",11216,"Bedford-Stuyvesant, Crown Heights",driving,1.1,7
11238,"Prospect Heights, Clinton Hill",11216,"Bedford-Stuyvesant, Crown Heights",bicycling,0.8,7
11238,"Prospect Heights, Clinton Hill",11217,"Park Slope, Boerum Hill",driving,1.3,9
11238,"Prospect Heights, Clinton Hill",11217,"Park Slope, Boerum Hill",bicycling,1.3,8
11238,"Prospect Heights, Clinton Hill",11218,"Windsor Terrace, Kensington",driving,3.1,17
11238,"Prospect Heights, Clinton Hill",11218,"Windsor Terrace, Kensington",bicycling,3.5,19
11238,"Prospect Heights, Clinton Hill",11219,Borough Park,driving,4.7,28
11238,"Prospect Heights, Clinton Hill",11219,Borough Park,bicycling,5.1,28
11238,"Prospect Heights, Clinton Hill",11220,"Sunset Park, Greenwood",driving,5.8,25
11238,"Prospect Heights, Clinton Hill",11220,"Sunset Park, Greenwood",bicycling,4.7,26
11238,"Prospect Heights, Clinton Hill",11221,"Bedford-Stuyvesant, Bushwick",driving,2.9,17
11238,"Prospect Heights, Clinton Hill",11221,"Bedford-Stuyvesant, Bushwick",bicycling,2.4,15
11238,"Prospect Heights, Clinton Hill",11222,Greenpoint,driving,4.2,20
11238,"Prospect Heights, Clinton Hill",11222,Greenpoint,bicycling,4.3,25
11238,"Prospect Heights, Clinton Hill",11223,"Gravesend, Homecrest",driving,7.0,35
11238,"Prospect Heights, Clinton Hill",11223,"Gravesend, Homecrest",bicycling,7.5,41
11238,"Prospect Heights, Clinton Hill",11224,Coney Island,driving,12.0,34
11238,"Prospect Heights, Clinton Hill",11224,Coney Island,bicycling,9.4,53
11238,"Prospect Heights, Clinton Hill",11225,"Prospect Lefferts Gardens, Wingate",driving,1.6,11
11238,"Prospect Heights, Clinton Hill",11225,"Prospect Lefferts Gardens, Wingate",bicycling,1.6,9
11238,"Prospect Heights, Clinton Hill",11226,Flatbush,driving,3.1,18
11238,"Prospect Heights, Clinton Hill",11226,Flatbush,bicycling,3.0,16
11238,"Prospect Heights, Clinton Hill",11228,Dyker Heights,driving,7.2,27
11238,"Prospect Heights, Clinton Hill",11228,Dyker Heights,bicycling,7.3,40
11238,"Prospect Heights, Clinton Hill",11229,"Sheepshead Bay, Madison",driving,6.4,33
11238,"Prospect Heights, Clinton Hill",11229,"Sheepshead Bay, Madison",bicycling,6.4,37
11238,"Prospect Heights, Clinton Hill",11230,Midwood,driving,5.1,28
11238,"Prospect Heights, Clinton Hill",11230,Midwood,bicycling,5.9,32
11238,"Prospect Heights, Clinton Hill",11231,"Carroll Gardens, Red Hook",driving,3.7,22
11238,"Prospect Heights, Clinton Hill",11231,"Carroll Gardens, Red Hook",bicycling,3.6,20
11238,"Prospect Heights, Clinton Hill",11232,"Sunset Park, Industry City",driving,3.7,22
11238,"Prospect Heights, Clinton Hill",11232,"Sunset Park, Industry City",bicycling,3.9,22
11238,"Prospect Heights, Clinton Hill",11233,"Bedford-Stuyvesant, Ocean Hill",driving,2.4,13
11238,"Prospect Heights, Clinton Hill",11233,"Bedford-Stuyvesant, Ocean Hill",bicycling,2.7,15
11238,"Prospect Heights, Clinton Hill",11234,"Marine Park, Mill Basin",driving,9.6,34
11238,"Prospect Heights, Clinton Hill",11234,"Marine Park, Mill Basin",bicycling,9.9,52
11238,"Prospect Heights, Clinton Hill",11235,"Brighton Beach, Manhattan Beach",driving,7.3,37
11238,"Prospect Heights, Clinton Hill",11235,"Brighton Beach, Manhattan Beach",bicycling,7.3,42
11238,"Prospect Heights, Clinton Hill",11236,"Canarsie, Bergen Beach",driving,5.9,29
11238,"Prospect Heights, Clinton Hill",11236,"Canarsie, Bergen Beach",bicycling,5.9,33
11238,"Prospect Heights, Clinton Hill",11239,Starrett City,driving,6.1,30
11238,"Prospect Heights, Clinton Hill",11239,Starrett City,bicycling,6.6,36
11239,Starrett City,11201,"Brooklyn Heights, DUMBO",driving,25.0,42
11239,Starrett City,11201,"Brooklyn Heights, DUMBO",bicycling,8.8,52
11239,Starrett City,11203,"East Flatbush, Erasmus",driving,3.9,22
11239,Starrett City,11203,"East Flatbush, Erasmus",bicycling,4.1,23
11239,Starrett City,11204,"Bensonhurst, Mapleton",driving,13.2,28
11239,Starrett City,11204,"Bensonhurst, Mapleton",bicycling,9.3,51
11239,Starrett City,11205,"Fort Greene, Clinton Hill",driving,6.8,35
11239,Starrett City,11205,"Fort Greene, Clinton Hill",bicycling,6.9,41
11239,Starrett City,11206,"Williamsburg, Bushwick",driving,6.0,35
11239,Starrett City,11206,"Williamsburg, Bushwick",bicycling,6.3,38
11239,Starrett City,11207,"East New York, Cypress Hills",driving,1.8,9
11239,Starrett City,11207,"East New York, Cypress Hills",bicycling,1.8,10
11239,Starrett City,11208,"Cypress Hills, East New York",driving,2.1,12
11239,Starrett City,11208,"Cypress Hills, East New York",bicycling,2.1,12
11239,Starrett City,11209,Bay Ridge,driving,14.2,25
11239,Starrett City,11209,Bay Ridge,bicycling,12.4,71
11239,Starrett City,11210,"Flatbush, Midwood",driving,8.1,21
11239,Starrett City,11210,"Flatbush, Midwood",bicycling,6.5,34
11239,Starrett City,11211,Williamsburg,driving,8.2,41
11239,Starrett City,11211,Williamsburg,bicycling,7.5,45
11239,Starrett City,11212,Brownsville,driving,3.4,18
11239,Starrett City,11212,Brownsville,bicycling,3.5,18
11239,Starrett City,11213,Crown Heights,driving,5.3,27
11239,Starrett City,11213,Crown Heights,bicycling,5.1,29
11239,Starrett City,11214,"Bensonhurst, Bath Beach",driving,11.9,21
11239,Starrett City,11214,"Bensonhurst, Bath Beach",bicycling,11.9,63
11239,Starrett City,11215,"Park Slope, Gowanus",driving,20.9,34
11239,Starrett City,11215,"Park Slope, Gowanus",bicycling,7.5,44
11239,Starrett City,11216,"Bedford-Stuyvesant, Crown Heights",driving,5.7,29
11239,Starrett City,11216,"Bedford-Stuyvesant, Crown Heights",bicycling,5.9,35
11239,Starrett City,11217,"Park Slope, Boerum Hill",driving,7.3,38
11239,Starrett City,11217,"Park Slope, Boerum Hill",bicycling,7.4,43
11239,Starrett City,11218,"Windsor Terrace, Kensington",driving,20.1,29
11239,Starrett City,11218,"Windsor Terrace, Kensington",bicycling,7.7,44
11239,Starrett City,11219,Borough Park,driving,14.6,31
11239,Starrett City,11219,Borough Park,bicycling,9.2,53
11239,Starrett City,11220,"Sunset Park, Greenwood",driving,16.9,26
11239,Starrett City,11220,"Sunset Park, Greenwood",bicycling,10.3,59
11239,Starrett City,11221,"Bedford-Stuyvesant, Bushwick",driving,4.7,27
11239,Starrett City,11221,"Bedford-Stuyvesant, Bushwick",bicycling,4.6,27
11239,Starrett City,11222,Greenpoint,driving,17.6,39
11239,Starrett City,11222,Greenpoint,bicycling,8.4,50
11239,Starrett City,11223,"Gravesend, Homecrest",driving,10.8,22
11239,Starrett City,11223,"Gravesend, Homecrest",bicycling,10.1,53
11239,Starrett City,11224,Coney Island,driving,10.9,19
11239,Starrett City,11224,Coney Island,bicycling,10.6,57
11239,Starrett City,11225,"Prospect Lefferts Gardens, Wingate",driving,5.5,30
11239,Starrett City,11225,"Prospect Lefferts Gardens, Wingate",bicycling,5.7,33
11239,Starrett City,11226,Flatbush,driving,5.4,28
11239,Starrett City,11226,Flatbush,bicycling,5.7,32
11239,Starrett City,11228,Dyker Heights,driving,13.2,22
11239,Starrett City,11228,Dyker Heights,bicycling,11.4,65
11239,Starrett City,11229,"Sheepshead Bay, Madison",driving,8.6,17
11239,Starrett City,11229,"Sheepshead Bay, Madison",bicycling,8.3,42
11239,Starrett City,11230,Midwood,driving,11.5,25
11239,Starrett City,11230,Midwood,bicycling,8.4,45
11239,Starrett City,11231,"Carroll Gardens, Red Hook",driving,20.3,32
11239,Starrett City,11231,"Carroll Gardens, Red Hook",bicycling,9.2,53
11239,Starrett City,11232,"Sunset Park, Industry City",driving,18.0,29
11239,Starrett City,11232,"Sunset Park, Industry City",bicycling,9.6,56
11239,Starrett City,11233,"Bedford-Stuyvesant, Ocean Hill",driving,4.2,23
